count,tension_left,ms_left,ms_left_model,ms_speed_left,ms_speed_left_model,pressure_left,g_pressure_1,tension_right,ms_right,ms_right_model,ms_speed_right,ms_speed_right_model,pressure_right,g_pressure_2,start of cycle,angle,m5_Ia_+,m5_Ia_model_+,m5_Ia_-,m5_Ia_model_-,m5_Ib_-,m5_Ib_+,m7_Ia_+,m7_Ia_model_+,m7_Ia_-,m7_Ia_model_-,m7_Ib_-,m7_Ib_+,4.95966,2.27281,-2.00E+10,-15954.9,16954,16753
1172,816,-1.86174,-5.02E+23,-0.0362516,2.44E+23,0.598846,0.6,-20,-0.265111,372822,0.031258,-15045,0.599991,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1173,818,-1.85876,-5.05E+23,-0.00837367,2.44E+23,0.598923,0.6,-21,-0.265111,370776,0.0587325,48201.6,0.599838,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1174,816,-1.85876,-5.07E+23,0.0652454,1.54E+23,0.599075,0.6,-22,-0.265111,369237,0.0542267,7373.64,0.599838,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1175,812,-1.86174,-4.99E+23,0.0780858,8.61E+22,0.598846,0.6,-23,-0.265111,368318,0.0377351,-52037.8,0.599915,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1176,815,-1.86174,-5.06E+23,0.0225829,7.89E+22,0.599075,0.6,-23,-0.26809,368627,0.000610003,-83068.3,0.599533,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1177,825,-1.85876,-5.12E+23,-0.00635735,-2.60E+22,0.598999,0.6,-22,-0.26809,369124,-0.0551514,-72089.7,0.599991,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1178,829,-1.86174,-5.11E+23,0.00324401,-1.80E+23,0.59877,0.6,-21,-0.26809,370647,-0.0834244,-29124.3,0.599991,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1179,825,-1.86471,-5.10E+23,-0.0337406,-2.18E+23,0.598923,0.6,-24,-0.26809,368307,-0.0725858,4613.95,0.599686,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1180,823,-1.86174,-5.09E+23,-0.0798257,-1.54E+23,0.598923,0.6,-29,-0.265111,373839,-0.0285331,33337.1,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1181,824,-1.85876,-5.07E+23,-0.0373043,-5.06E+22,0.59877,0.6,-30,-0.265111,375122,0.0373376,103392,0.600449,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1182,827,-1.85876,-5.12E+23,0.0502308,9.54E+21,0.598923,0.6,-28,-0.26809,371731,0.0544423,135959,0.60022,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1183,828,-1.85876,-5.11E+23,0.0927736,-1.83E+22,0.598846,0.6,-24,-0.262132,367750,0.0468322,49010.1,0.600372,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1184,824,-1.85876,-5.13E+23,0.085303,-5.87E+22,0.599075,0.6,-22,-0.26809,368833,0.0511147,-69112.8,0.600449,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1185,818,-1.86174,-5.07E+23,0.0392054,-3.22E+22,0.598999,0.6,-19,-0.265111,375509,0.0191272,-66618.9,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1186,819,-1.86174,-5.09E+23,-0.0303966,4.44E+22,0.599075,0.6,-19,-0.26809,374687,-0.0192165,43783.1,0.60083,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1187,824,-1.85876,-5.08E+23,-0.0509045,7.83E+22,0.598846,0.6,-22,-0.265111,368969,-0.029799,72914.7,0.60022,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1188,832,-1.85578,-5.17E+23,0.0143024,3.75E+21,0.598999,0.6,-22,-0.265111,369124,-0.00606554,-16065.4,0.599991,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1189,832,-1.85876,-5.16E+23,0.0771902,-1.34E+23,0.598923,0.6,-17,-0.265111,382639,0.0253877,5862.49,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1190,823,-1.86174,-5.08E+23,0.0422491,-1.40E+23,0.598846,0.6,-19,-0.26809,376022,0.0115239,151312,0.599686,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1191,812,-1.85876,-4.99E+23,-0.0235834,7.13E+22,0.598846,0.6,-22,-0.26809,369483,-0.0373038,128517,0.599533,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1192,810,-1.86174,-4.99E+23,-0.044462,3.06E+23,0.598923,0.6,-24,-0.265111,368307,-0.0473766,-55587.3,0.599686,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1193,816,-1.85876,-5.05E+23,-0.0411686,3.37E+23,0.598999,0.6,-22,-0.26809,369483,-0.0186933,-168352,0.599533,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1194,824,-1.85876,-5.10E+23,-0.00876949,1.49E+23,0.598923,0.6,-21,-0.26809,371276,-0.0217404,-149578,0.599304,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1195,831,-1.85876,-5.14E+23,0.0269445,-9.63E+22,0.598846,0.6,-24,-0.265111,368035,-0.017108,-91271.9,0.599991,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1196,833,-1.85876,-5.18E+23,0.0344171,-2.84E+23,0.598999,0.6,-32,-0.265111,380681,0.0294157,10768.3,0.599991,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1197,831,-1.85876,-5.18E+23,0.0282153,-3.69E+23,0.599075,0.6,-37,-0.265111,394454,0.0606813,290331,0.599915,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1198,828,-1.86174,-5.14E+23,-0.00192181,-3.09E+23,0.598999,0.6,-37,-0.26809,393583,0.0372508,591304,0.60022,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1199,830,-1.85876,-5.16E+23,-0.0337807,-1.60E+23,0.598999,0.6,-32,-0.265111,380295,-0.00240921,547607,0.600143,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1200,835,-1.85876,-5.19E+23,-0.0177982,-7.64E+22,0.598999,0.6,-25,-0.265111,368035,0.00188826,115325,0.600372,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1201,836,-1.85876,-5.22E+23,0.0135931,-9.71E+22,0.599075,0.6,-20,-0.26809,372395,0.00315466,-318750,0.600449,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1202,834,-1.85876,-5.16E+23,0.0228838,-9.52E+22,0.598846,0.6,-20,-0.265111,372822,-0.0171716,-432852,0.599991,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1203,834,-1.85876,-5.23E+23,0.0205445,-5.36E+22,0.599228,0.6,-24,-0.265111,367531,-0.000955376,-363663,0.600754,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1204,830,-1.85578,-5.14E+23,0.0340325,-2.09E+22,0.598923,0.6,-25,-0.265111,368311,0.0259779,-299845,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1205,826,-1.85578,-5.11E+23,0.0704121,8.87E+22,0.598923,0.6,-22,-0.262132,369296,0.0501041,-210981,0.599762,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1206,827,-1.86174,-5.12E+23,0.0464727,2.05E+23,0.598923,0.6,-19,-0.265111,375606,0.0666019,-56569.8,0.599991,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1207,831,-1.86174,-5.15E+23,-0.0558599,1.88E+23,0.598923,0.6,-18,-0.262132,379067,0.0555005,136930,0.599915,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1208,834,-1.86769,-5.19E+23,-0.162874,5.93E+22,0.598999,0.6,-19,-0.26809,375915,0.0160713,247540,0.599762,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1209,831,-1.86471,-5.15E+23,-0.222865,-5.47E+22,0.598923,0.6,-23,-0.265111,368318,-0.0443062,156386,0.599915,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1210,828,-1.86174,-5.14E+23,-0.167359,-5.65E+22,0.598999,0.6,-27,-0.26809,371145,-0.0771263,-27655.8,0.599609,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1211,830,-1.86174,-5.16E+23,-0.0392875,-1.61E+22,0.598999,0.6,-30,-0.265111,376424,-0.0698544,-73849,0.599838,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1212,832,-1.86471,-5.16E+23,0.0242368,-1.03E+22,0.598923,0.6,-29,-0.26809,374151,-0.0479723,1592.15,0.599915,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1213,832,-1.86471,-5.16E+23,0.00404399,-1.61E+22,0.598923,0.6,-27,-0.265111,370399,-0.0258388,12033.9,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1214,831,-1.86174,-5.19E+23,-0.00538893,-3.87E+22,0.599152,0.6,-26,-0.265111,368969,0.0104348,-62202.8,0.60022,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1215,828,-1.85876,-5.16E+23,0.0521064,-6.07E+22,0.599075,0.6,-25,-0.262132,368311,0.0627157,-124901,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1216,824,-1.86174,-5.10E+23,0.101884,1.24E+22,0.598923,0.6,-21,-0.26809,370469,0.0675754,-121051,0.60022,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1217,825,-1.86174,-5.16E+23,0.0750704,9.99E+22,0.599228,0.6,-18,-0.265111,378265,0.0115187,-9984.91,0.600449,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1218,832,-1.86471,-5.22E+23,0.00379298,2.52E+22,0.599228,0.6,-19,-0.265111,375061,-0.0147009,136151,0.600449,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1219,836,-1.86174,-5.17E+23,-0.0466219,-9.92E+22,0.598846,0.6,-18,-0.265111,378066,-0.0015721,189233,0.600601,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1220,835,-1.86174,-5.19E+23,-0.0348444,-1.17E+23,0.598999,0.6,-15,-0.265111,390589,0.00427168,262894,0.600601,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1221,830,-1.86174,-5.16E+23,-0.000585708,-6.75E+22,0.598999,0.6,-16,-0.271069,386783,-0.0344674,384893,0.600143,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1222,828,-1.86471,-5.10E+23,-0.00627318,4.66E+22,0.59877,0.6,-20,-0.265111,372460,-0.0811821,268139,0.600372,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1223,832,-1.86174,-5.16E+23,-0.0269105,1.45E+23,0.598923,0.6,-24,-0.26809,368035,-0.0586026,-99875.4,0.599991,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1224,836,-1.86174,-5.19E+23,-0.00816935,8.65E+22,0.598923,0.6,-26,-0.26809,369764,-0.0334811,-368743,0.599609,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1225,834,-1.86769,-5.16E+23,-0.0181945,-2.13E+22,0.598846,0.6,-27,-0.271069,371011,-0.0540497,-378357,0.599686,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1226,822,-1.86471,-5.08E+23,-0.0773428,1.04E+22,0.598923,0.6,-25,-0.26809,368633,-0.0679166,-267870,0.599762,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1227,813,-1.86769,-5.01E+23,-0.10083,1.88E+23,0.598923,0.6,-22,-0.26809,369750,-0.0352958,-166062,0.599228,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1228,815,-1.86471,-5.03E+23,-0.0833234,3.43E+23,0.598923,0.6,-23,-0.265111,368627,0.027649,-87731.1,0.599533,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1229,820,-1.86769,-5.10E+23,-0.0536806,2.95E+23,0.599075,0.6,-27,-0.26809,370399,0.0660855,-27380.2,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1230,826,-1.86174,-5.14E+23,-0.0069748,6.60E+22,0.599075,0.6,-29,-0.26809,374315,0.0440785,47496.8,0.599838,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1231,834,-1.86471,-5.20E+23,0.0542647,-1.93E+23,0.599075,0.6,-27,-0.26809,370633,0.00310165,105402,0.599915,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1232,841,-1.86174,-5.23E+23,0.0849635,-3.76E+23,0.598923,0.6,-23,-0.26809,368059,-0.0146506,60505.2,0.600296,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1233,841,-1.86174,-5.28E+23,0.0947159,-4.62E+23,0.599228,0.6,-22,-0.265111,369019,0.00199324,-27143.5,0.600143,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1234,837,-1.86471,-5.22E+23,0.0731796,-4.28E+23,0.599075,0.6,-23,-0.26809,367892,0.0283666,-67935.2,0.600601,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1235,827,-1.86174,-5.13E+23,0.0245437,-1.97E+23,0.598999,0.6,-24,-0.265111,367531,0.0316183,-77548.5,0.600754,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1236,816,-1.86471,-5.04E+23,-0.00208688,1.78E+23,0.598923,0.6,-21,-0.265111,370526,0.0444224,-52971.3,0.600143,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1237,810,-1.86174,-4.99E+23,-0.0123036,5.06E+23,0.598923,0.6,-18,-0.265111,379067,0.057717,66653.8,0.599915,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1238,812,-1.85876,-5.01E+23,0.0269548,6.21E+23,0.598923,0.6,-17,-0.26809,382101,0.0276858,253479,0.600372,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1239,815,-1.86471,-5.04E+23,0.0558643,4.87E+23,0.598999,0.6,-17,-0.265111,383555,-0.0120822,370134,0.599609,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1240,811,-1.86174,-5.01E+23,0.0126879,2.61E+23,0.598999,0.6,-15,-0.265111,393306,-0.00520142,423660,0.599457,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1241,808,-1.86471,-4.98E+23,-0.0285859,1.38E+23,0.598923,0.6,-12,-0.26809,409312,-0.000977476,579556,0.599991,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1242,816,-1.85876,-5.07E+23,-0.0179591,5.97E+22,0.599075,0.6,-11,-0.26809,417426,-0.038993,822479,0.599762,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1243,829,-1.86174,-5.16E+23,0.0312482,-1.49E+23,0.599075,0.6,-15,-0.265111,393522,-0.0441789,756830,0.59938,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1244,838,-1.86471,-5.22E+23,0.0231309,-4.23E+23,0.598999,0.6,-22,-0.26809,369071,-0.0144005,94902,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1245,834,-1.86174,-5.22E+23,-0.0264684,-5.60E+23,0.599152,0.6,-27,-0.265111,370514,0.00176459,-683013,0.599991,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1246,822,-1.86174,-5.14E+23,-0.0198339,-4.48E+23,0.599228,0.6,-27,-0.26809,370881,0.00793756,-962153,0.599762,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1247,816,-1.86471,-5.04E+23,-0.0117572,-1.08E+23,0.598923,0.6,-27,-0.262132,370079,0.0283328,-808545,0.600296,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1248,820,-1.86471,-5.11E+23,-0.0452414,2.02E+23,0.599152,0.6,-29,-0.265111,373407,0.0691355,-512975,0.600296,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1249,827,-1.86471,-5.15E+23,-0.0668518,2.20E+23,0.599075,0.6,-29,-0.265111,373691,0.0673916,-211434,0.600143,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1250,833,-1.86471,-5.17E+23,-0.0577345,5.65E+22,0.598923,0.6,-25,-0.262132,368035,0.0485458,-41807.9,0.600372,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1251,828,-1.86471,-5.14E+23,-0.0383928,-5.89E+22,0.598999,0.6,-25,-0.262132,368100,0.0677066,-34184.4,0.600296,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1252,818,-1.86471,-5.08E+23,-0.0200493,-2.92E+22,0.599075,0.6,-25,-0.265111,367809,0.0572993,-60917.8,0.600677,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1253,815,-1.86174,-5.03E+23,0.0128602,1.23E+23,0.598923,0.6,-15,-0.26809,391214,-0.0225203,97570.9,0.600296,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1254,822,-1.86174,-5.08E+23,0.0628308,2.27E+23,0.598923,0.6,-14,-0.26809,397373,-0.109317,489405,0.599915,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1255,829,-1.86471,-5.13E+23,0.0664337,1.36E+23,0.598923,0.6,-12,-0.265111,409128,-0.115578,837692,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1256,830,-1.86471,-5.17E+23,0.00999658,-6.92E+22,0.599075,0.6,-14,-0.265111,397997,-0.0469784,880066,0.599686,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1257,829,-1.86769,-5.19E+23,-0.055977,-2.34E+23,0.599228,0.6,-17,-0.26809,384235,-0.00596453,497175,0.599304,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1258,827,-1.86471,-5.19E+23,-0.0880771,-2.92E+23,0.599304,0.6,-20,-0.262132,372822,0.012595,-131007,0.599991,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1259,825,-1.86471,-5.13E+23,-0.0575632,-2.11E+23,0.599075,0.6,-21,-0.26809,370711,0.0368306,-614639,0.599915,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1260,821,-1.85876,-5.10E+23,0.0305446,-2.11E+22,0.599075,0.6,-23,-0.265111,368627,0.0168579,-767369,0.599533,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1261,819,-1.86174,-5.13E+23,0.11865,1.25E+23,0.599304,0.6,-25,-0.262132,368548,0.0240543,-666041,0.599838,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1262,824,-1.86174,-5.17E+23,0.122984,1.08E+23,0.599304,0.6,-27,-0.26809,370514,0.0405111,-446339,0.599991,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1263,828,-1.86471,-5.10E+23,0.0515927,4.96E+22,0.59877,0.6,-28,-0.265111,372552,-0.00369038,-195646,0.599762,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1264,829,-1.86174,-5.18E+23,-0.011788,2.76E+22,0.599152,0.6,-27,-0.26809,370514,-0.040982,-12482.8,0.599991,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1265,831,-1.86174,-5.15E+23,-0.0147746,-2.95E+22,0.598923,0.6,-27,-0.265111,370289,-0.0453176,51299.3,0.600143,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1266,831,-1.86174,-5.15E+23,0.00797275,-6.05E+22,0.598923,0.6,-26,-0.265111,369056,-0.0148789,38795.3,0.600143,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1267,824,-1.86174,-5.10E+23,0.0152117,-2.50E+21,0.598923,0.6,-20,-0.262132,372528,0.0417073,28405.2,0.600296,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1268,820,-1.86174,-5.07E+23,0.0140955,1.13E+23,0.598923,0.6,-12,-0.265111,408287,0.0738901,294203,0.600449,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1269,827,-1.86471,-5.13E+23,-0.0101462,1.61E+23,0.598999,0.6,-11,-0.265111,416574,0.0473637,882231,0.600143,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1270,836,-1.86174,-5.23E+23,-0.0373697,2.26E+21,0.599152,0.6,-14,-0.265111,396430,0.00369213,1.10E+06,0.600296,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1271,838,-1.86174,-5.23E+23,-0.0184992,-2.40E+23,0.599075,0.6,-16,-0.265111,387275,-0.0153318,619239,0.599915,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1272,838,-1.85876,-5.25E+23,0.0342805,-3.52E+23,0.599152,0.6,-15,-0.265111,391554,-0.0190481,23376,0.600143,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1273,840,-1.86174,-5.31E+23,0.0668153,-3.63E+23,0.59938,0.6,-14,-0.26809,396608,-0.0354401,-198955,0.60022,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1274,836,-1.85876,-5.22E+23,0.0622305,-3.00E+23,0.599075,0.6,-11,-0.26809,417070,-0.0726396,-2997.62,0.599915,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1275,830,-1.85578,-5.17E+23,0.0835473,-8.16E+22,0.599075,0.6,-10,-0.26809,426188,-0.0883934,448702,0.599991,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1276,829,-1.85876,-5.15E+23,0.109747,1.66E+23,0.598999,0.6,-11,-0.265111,417246,-0.0510267,713742,0.599838,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1277,833,-1.85876,-5.18E+23,0.0708861,2.64E+23,0.598999,0.6,-13,-0.265111,403736,0.0182055,480821,0.599686,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1278,836,-1.85876,-5.23E+23,0.0156983,1.72E+23,0.599152,0.6,-12,-0.26809,410311,0.0419501,57460,0.599609,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1279,838,-1.85876,-5.25E+23,-0.0113191,-1.22E+22,0.599152,0.6,-13,-0.265111,403957,0.020525,-178082,0.599609,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1280,840,-1.85876,-5.23E+23,-0.0194178,-1.31E+23,0.598999,0.6,-18,-0.26809,379458,0.00616357,-432864,0.599686,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1281,843,-1.86174,-5.30E+23,-0.0375073,-1.81E+23,0.599228,0.6,-24,-0.265111,368100,-0.00144479,-868861,0.599915,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1282,843,-1.85876,-5.30E+23,-0.0548128,-2.33E+23,0.599228,0.6,-29,-0.265111,374151,0.015787,-1.09E+06,0.599915,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1283,842,-1.85876,-5.25E+23,-0.0271258,-2.02E+23,0.598999,0.6,-35,-0.265111,388275,0.0386263,-787984,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1284,835,-1.85876,-5.25E+23,0.0116357,-6.87E+22,0.599304,0.6,-32,-0.265111,380681,0.0376322,-271329,0.599991,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1285,821,-1.85876,-5.18E+23,0.024497,8.46E+22,0.599457,0.6,-22,-0.265111,369071,0.0270678,-70097.2,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1286,812,-1.85876,-5.02E+23,0.0231964,3.30E+23,0.598999,0.6,-15,-0.26809,391214,-0.00460417,-26438.7,0.600296,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1287,817,-1.86174,-5.07E+23,-0.00358655,5.68E+23,0.599075,0.6,-14,-0.26809,396792,-0.0564514,255563,0.600143,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1288,824,-1.85876,-5.14E+23,-0.0336618,5.01E+23,0.599152,0.6,-14,-0.265111,395924,-0.0626422,520779,0.600525,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1289,826,-1.85876,-5.13E+23,-0.0170059,2.22E+23,0.598999,0.6,-12,-0.265111,409502,-0.00832004,606570,0.599915,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1290,832,-1.85876,-5.19E+23,0.0144459,-2.01E+22,0.599075,0.6,-9,-0.265111,436499,0.0363367,835187,0.600525,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1291,845,-1.85876,-5.32E+23,0.0235314,-2.72E+23,0.599228,0.6,-10,-0.265111,426041,0.0449667,1.09E+06,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1292,849,-1.85876,-5.30E+23,0.0209326,-5.07E+23,0.598999,0.6,-13,-0.26809,403104,0.016502,782866,0.599915,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1293,839,-1.85876,-5.24E+23,0.0142118,-4.93E+23,0.599075,0.6,-15,-0.26809,392098,-0.0394895,-4543.76,0.599915,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1294,831,-1.85876,-5.18E+23,0.00760274,-2.22E+23,0.599075,0.6,-15,-0.265111,392483,-0.0518524,-627342,0.599762,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1295,833,-1.86174,-5.17E+23,-0.0171502,8.19E+22,0.598923,0.6,-15,-0.265111,392682,-0.00298572,-782848,0.599686,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1296,835,-1.86174,-5.24E+23,-0.0626878,1.95E+23,0.599228,0.6,-18,-0.26809,379067,0.0179646,-722048,0.599915,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1297,830,-1.86174,-5.22E+23,-0.0845446,1.15E+23,0.599304,0.6,-23,-0.265111,368627,0.0017133,-753804,0.599533,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1298,826,-1.86174,-5.16E+23,-0.0707552,7.34E+22,0.599152,0.6,-25,-0.262132,368811,0.0344449,-793843,0.599609,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
