count,tension_left,ms_left,ms_left_model,ms_speed_left,ms_speed_left_model,pressure_left,g_pressure_1,tension_right,ms_right,ms_right_model,ms_speed_right,ms_speed_right_model,natural_length_right_model,deformation_right_model,natural_length_left_model,deformation_left_model,pressure_right,g_pressure_2,start of cycle,angle,m5_Ia_+,m5_Ia_model_+,m5_Ia_-,m5_Ia_model_-,m5_Ib_-,m5_Ib_+,m7_Ia_+,m7_Ia_model_+,m7_Ia_-,m7_Ia_model_-,m7_Ib_-,m7_Ib_+,4.31923,2.94601,170.104,178.494,33393,17422,76.5088,,,angle_without_reflex,,,angle_without_reflex,
610,-306,-0.63448,148.605,4.60324,11.3687,0.421463,0.4,26,-0.151918,150.625,-0.0568676,-0.0536944,150.523,0.102152,144.77,3.83476,0.397964,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-13,,-44,-9,,-38,-11
611,-325,-0.679161,150.318,4.58369,6.93617,0.39827,0.4,24,-0.151918,150.607,-0.0535183,0.475495,150.512,0.0943008,146.164,4.154,0.398117,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-45,-10,,-38,-11
612,-348,-0.628522,150.573,3.56057,14.1937,0.398193,0.4,16,-0.157875,150.57,-0.0777065,0.227965,150.507,0.0628857,146.169,4.40456,0.398193,0.4,1,-36,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-45,-10,,-38,-12
613,-368,-0.631501,149.423,2.53833,20.5473,0.419098,0.4,7,-0.151918,150.518,-0.106777,-0.899443,150.491,0.0275216,144.912,4.51044,0.398422,0.4,1,-36,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-45,-10,,-38,-12
614,-384,-0.702992,151.436,1.25196,17.4105,0.390869,0.4,-2,-0.154896,150.494,-0.0700203,-2.22503,150.502,-0.00786558,146.609,4.82747,0.39827,0.4,1,-36,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-45,-10,,-38,-12
615,-402,-0.673204,150.45,-0.396872,24.1187,0.408798,0.4,-10,-0.154896,150.457,-0.0359514,-3.09433,150.496,-0.0393409,145.531,4.91841,0.398346,0.4,1,-37,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-46,-11,,-38,-12
616,-420,-0.810228,150.494,-1.97417,20.9938,0.410934,0.4,-16,-0.154896,150.433,-0.032171,-3.43542,150.496,-0.0629597,145.403,5.09145,0.398346,0.4,1,-37,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-15,,-46,-11,,-38,-13
617,-433,-0.840015,151.9,-3.93871,17.4909,0.391556,0.4,-16,-0.154896,150.412,-0.02193,-3.35785,150.475,-0.0629587,146.567,5.33245,0.398651,0.4,1,-37,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-15,,-46,-11,,-38,-13
618,-438,-0.896612,150.456,-5.38953,20.8383,0.414291,0.4,-10,-0.157875,150.452,-0.0317667,-2.60085,150.491,-0.0393407,145.201,5.25522,0.398422,0.4,1,-37,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-15,,-47,-12,,-38,-13
619,-440,-0.923421,151.274,-5.67392,12.1701,0.402161,0.4,-1,-0.160854,150.492,-0.0872404,-0.924018,150.496,-0.00393246,145.93,5.34336,0.398346,0.4,1,-37,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-15,,-47,-12,,-38,-14
620,-444,-0.935336,151.655,-5.08037,9.17175,0.396973,0.4,8,-0.157875,150.517,-0.126634,0.997423,150.486,0.0314519,146.242,5.41331,0.398499,0.4,1,-37,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-15,,-47,-12,,-39,-14
621,-447,-0.968103,150.652,-4.02408,9.35735,0.412689,0.4,13,-0.163833,150.542,-0.128657,2.29395,150.491,0.0510998,145.297,5.3545,0.398422,0.4,1,-37,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-15,,-47,-12,,-39,-14
622,-447,-0.988954,151.665,-3.16108,2.84096,0.397278,0.4,9,-0.160854,150.526,-0.134565,2.60508,150.491,0.0353822,146.224,5.44187,0.398422,0.4,1,-37,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-15,,-48,-13,,-39,-15
623,-446,-0.982997,151.274,-2.41141,3.65303,0.403076,0.4,2,-0.163833,150.488,-0.12056,1.73041,150.48,0.00786495,145.875,5.39872,0.398575,0.4,1,-37,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-15,,-48,-13,,-39,-15
624,-444,-1.00385,150.953,-1.65109,2.40373,0.407654,0.4,-4,-0.163833,150.47,-0.102211,0.161594,150.486,-0.0157325,145.6,5.3527,0.398499,0.4,1,-37,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-15,,-48,-13,,-39,-15
625,-442,-0.980018,151.605,-0.970732,-1.30059,0.39743,0.4,-6,-0.160854,150.457,-0.0669896,-1.11956,150.48,-0.0236006,146.214,5.39046,0.398575,0.4,1,-37,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-15,,-48,-13,,-39,-15
626,-440,-0.947251,151.013,-0.0268557,0.174643,0.406128,0.4,-1,-0.163833,150.46,-0.0142691,-1.62261,150.464,-0.00393236,145.692,5.32099,0.398804,0.4,1,-37,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-15,,-48,-13,,-40,-15
627,-439,-0.935336,151.198,1.05036,-1.57923,0.403152,0.4,6,-0.163833,150.498,-0.0085989,-1.1767,150.475,0.0235906,145.871,5.32765,0.398651,0.4,1,-37,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-15,,-49,-14,,-40,-15
628,-440,-0.884697,151.364,1.93106,-2.25177,0.400787,0.4,3,-0.166812,150.46,-0.0439047,-0.396389,150.448,0.0117965,146.013,5.35114,0.399033,0.4,1,-37,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-15,,-49,-14,,-40,-16
629,-444,-0.831079,151.108,2.89245,-0.171666,0.405289,0.4,-7,-0.160854,150.437,-0.0465817,-0.384241,150.464,-0.0275347,145.742,5.36604,0.398804,0.4,1,-37,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-15,,-49,-14,,-41,-15
630,-449,-0.80427,151.404,3.74815,0.400603,0.40155,0.4,-13,-0.163833,150.402,0.00489614,-1.07694,150.453,-0.0511473,145.967,5.43759,0.398956,0.4,1,-37,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-15,,-49,-14,,-41,-16
631,-455,-0.765546,151.339,4.06935,2.35267,0.403458,0.4,-13,-0.163833,150.391,0.0248202,-1.76124,150.443,-0.0511469,145.852,5.4869,0.399109,0.4,1,-38,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-15,,-49,-14,,-41,-16
632,-463,-0.735758,151.404,4.00256,4.0719,0.403687,0.4,-13,-0.160854,150.37,0.0263298,-2.08664,150.421,-0.0511461,145.838,5.56547,0.399414,0.4,1,-38,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-15,,-49,-14,,-41,-16
633,-470,-0.729801,151.564,3.59402,5.18952,0.402313,0.4,-13,-0.163833,150.402,0.0398085,-1.80154,150.453,-0.0511473,145.921,5.64301,0.398956,0.4,1,-38,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-15,,-49,-14,,-42,-16
634,-478,-0.697034,151.538,2.95561,6.65721,0.403915,0.4,-13,-0.160854,150.365,0.0346292,-1.16182,150.416,-0.0511459,145.825,5.71286,0.39949,0.4,1,-38,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-15,,-49,-14,,-42,-16
635,-487,-0.68214,151.687,2.47496,7.18643,0.403,0.4,-13,-0.166812,150.391,0.00318915,-0.692769,150.443,-0.0511469,145.88,5.80682,0.399109,0.4,1,-39,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-15,,-49,-14,,-42,-15
636,-494,-0.643416,151.725,2.2887,7.54605,0.403458,0.4,-12,-0.166812,150.395,-0.0706212,-0.178053,150.443,-0.0472107,145.852,5.87272,0.399109,0.4,1,-39,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-15,,-49,-14,,-43,-16
637,-499,-0.63448,151.769,2.27383,7.4675,0.403534,0.4,-6,-0.166812,150.414,-0.122029,0.437799,150.437,-0.0235998,145.848,5.92108,0.399185,0.4,1,-39,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-15,,-49,-14,,-43,-16
638,-506,-0.628522,151.862,2.07391,6.89146,0.403152,0.4,2,-0.16979,150.451,-0.13031,1.09239,150.443,0.00786473,145.871,5.99145,0.399109,0.4,1,-39,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-15,,-49,-14,,-43,-16
639,-518,-0.622565,151.938,1.61172,6.84868,0.403763,0.4,6,-0.16979,150.461,-0.13854,1.7541,150.437,0.0235899,145.834,6.1039,0.399185,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-15,,-49,-14,,-44,-16
640,-532,-0.619586,152.097,1.12595,7.69558,0.403381,0.4,6,-0.172769,150.456,-0.144489,1.90423,150.432,0.0235898,145.857,6.24063,0.399261,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-15,,-49,-14,,-44,-16
641,-541,-0.640437,152.158,0.56257,9.01981,0.403763,0.4,6,-0.16979,150.445,-0.128007,1.37865,150.421,0.0235896,145.834,6.32418,0.399414,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-15,,-49,-14,,-44,-16
642,-547,-0.65831,152.225,-0.200418,9.46303,0.40361,0.4,5,-0.16979,150.441,-0.0669175,0.584282,150.421,0.0196588,145.843,6.3821,0.399414,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-15,,-49,-14,,-44,-16
643,-552,-0.664267,152.283,-0.881478,8.78702,0.403458,0.4,1,-0.16979,150.425,-0.00379634,-0.130943,150.421,0.00393262,145.852,6.43039,0.399414,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-15,,-49,-14,,-44,-16
644,-557,-0.652352,152.33,-1.04479,7.67663,0.403458,0.4,-4,-0.172769,150.405,0.00320315,-0.760142,150.421,-0.0157317,145.852,6.47762,0.399414,0.4,1,-41,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-15,,-49,-14,,-44,-16
645,-562,-0.670225,152.392,-0.829399,6.58561,0.403229,0.4,-3,-0.166812,150.409,0.00504792,-1.15859,150.421,-0.0117983,145.866,6.52613,0.399414,0.4,1,-41,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-15,,-49,-14,,-45,-16
646,-567,-0.691076,152.439,-0.816265,5.82789,0.403229,0.4,1,-0.172769,150.43,0.0243332,-0.948604,150.427,0.00393264,145.866,6.5731,0.399338,0.4,1,-41,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-15,,-49,-14,,-44,-16
647,-575,-0.702992,152.514,-1.07053,5.49409,0.403229,0.4,9,-0.172769,150.446,-0.014287,-0.193219,150.41,0.0353799,145.866,6.64799,0.399567,0.4,1,-41,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-15,,-49,-14,,-45,-16
648,-583,-0.717885,152.629,-1.28661,5.9674,0.402618,0.4,17,-0.16979,150.499,-0.046374,0.873612,150.432,0.0668096,145.903,6.72637,0.399261,0.4,1,-41,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-15,,-49,-14,,-45,-16
649,-587,-0.738737,152.641,-1.44832,6.68003,0.403,0.4,22,-0.172769,150.492,-0.0270635,1.84336,150.405,0.0864413,145.88,6.76115,0.399643,0.4,1,-41,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-15,,-49,-14,,-45,-16
650,-587,-0.759588,152.661,-1.64356,6.23913,0.402695,0.4,21,-0.175748,150.498,-0.0516857,2.0507,150.416,0.082516,145.898,6.76306,0.39949,0.4,1,-41,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-49,-14,,-45,-16
651,-582,-0.771503,152.63,-1.78001,4.51506,0.402466,0.4,18,-0.178727,150.513,-0.127794,1.7269,150.443,0.0707375,145.912,6.71801,0.399109,0.4,1,-41,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-49,-14,,-45,-16
652,-580,-0.78044,152.606,-1.71567,2.14235,0.402542,0.4,13,-0.172769,150.478,-0.144659,1.13468,150.427,0.0510972,145.907,6.69891,0.399338,0.4,1,-41,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-49,-14,,-44,-16
653,-583,-0.789376,152.644,-1.48601,0.312486,0.40239,0.4,7,-0.175748,150.454,-0.0725702,0.0469126,150.427,0.0275202,145.916,6.7278,0.399338,0.4,1,-41,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-49,-14,,-45,-16
654,-588,-0.798312,152.706,-1.2302,0.238592,0.402161,0.4,4,-0.181705,150.448,-0.0632262,-1.01431,150.432,0.0157278,145.93,6.77569,0.399261,0.4,1,-41,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-49,-14,,-45,-15
655,-588,-0.810228,152.716,-1.05269,1.29498,0.402008,0.4,2,-0.178727,150.418,-0.12228,-1.62027,150.41,0.00786454,145.939,6.77664,0.399567,0.4,1,-41,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-49,-14,,-45,-16
656,-589,-0.816185,152.756,-0.955432,2.19745,0.40155,0.4,4,-0.178727,150.426,-0.113628,-1.81766,150.41,0.0157276,145.967,6.78879,0.399567,0.4,1,-41,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-13,,-49,-14,,-45,-16
657,-587,-0.825121,152.737,-0.87745,2.45211,0.40155,0.4,11,-0.178727,150.454,-0.0593822,-1.31545,150.41,0.0432388,145.967,6.77022,0.399567,0.4,1,-41,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-13,,-49,-14,,-45,-16
658,-582,-0.831079,152.691,-0.80848,1.60004,0.40155,0.4,16,-0.178727,150.468,-0.0209667,-0.235051,150.405,0.0628806,145.967,6.72373,0.399643,0.4,1,-41,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-13,,-49,-14,,-45,-16
659,-578,-0.837037,152.684,-0.741794,0.0214807,0.401093,0.4,15,-0.175748,150.475,0.0205257,0.696379,150.416,0.0589533,145.994,6.6893,0.39949,0.4,1,-41,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-13,,-49,-14,,-45,-16
660,-579,-0.840015,152.693,-0.653994,-0.978124,0.401093,0.4,11,-0.172769,150.438,0.0920696,0.830428,150.394,0.0432383,145.994,6.69863,0.399796,0.4,1,-41,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-13,,-49,-14,,-45,-15
661,-582,-0.848952,152.716,-0.581186,-0.894346,0.401169,0.4,6,-0.175748,150.413,0.136756,0.0404096,150.389,0.023589,145.99,6.72611,0.399872,0.4,1,-41,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-13,,-49,-14,,-45,-15
662,-585,-0.854909,152.754,-0.574197,0.00684713,0.401016,0.4,3,-0.175748,150.401,0.0983386,-0.960905,150.389,0.011796,145.999,6.75498,0.399872,0.4,1,-41,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-13,,-49,-14,,-45,-15
663,-587,-0.860867,152.773,-0.596184,1.16583,0.401016,0.4,4,-0.178727,150.421,0.0160311,-1.30712,150.405,0.0157275,145.999,6.77357,0.399643,0.4,1,-41,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-12,,-48,-13,,-45,-15
664,-585,-0.863846,152.774,-0.58417,1.84507,0.400711,0.4,8,-0.178727,150.442,-0.0621389,-0.766663,150.41,0.03145,146.017,6.7569,0.399567,0.4,1,-41,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-12,,-48,-13,,-45,-15
665,-580,-0.866824,152.743,-0.521526,1.56392,0.400482,0.4,8,-0.175748,150.437,-0.077591,0.0450636,150.405,0.0314499,146.031,6.71177,0.399643,0.4,1,-41,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-12,,-48,-13,,-45,-14
666,-575,-0.866824,152.681,-0.414959,0.200625,0.400711,0.4,4,-0.181705,150.415,-0.0630687,0.296317,150.4,0.0157274,146.017,6.66365,0.399719,0.4,1,-41,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-12,,-48,-13,,-45,-14
667,-575,-0.869803,152.691,-0.298924,-1.38995,0.400558,0.4,1,-0.178727,150.42,-0.0801413,0.0296817,150.416,0.0039326,146.026,6.6646,0.39949,0.4,1,-41,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-12,,-47,-12,,-45,-14
668,-576,-0.872782,152.726,-0.230243,-1.71881,0.400177,0.4,1,-0.181705,150.414,-0.0856918,-0.208486,150.41,0.00393259,146.049,6.67633,0.399567,0.4,1,-41,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-12,,-47,-12,,-45,-13
669,-577,-0.875761,152.725,-0.219697,-0.862939,0.40033,0.4,1,-0.178727,150.425,-0.0649296,-0.221818,150.421,0.00393262,146.04,6.68472,0.399414,0.4,1,-41,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-12,,-47,-12,,-45,-13
670,-577,-0.881718,152.73,-0.255966,-0.0206708,0.400253,0.4,1,-0.178727,150.425,-0.0188511,-0.0594789,150.421,0.00393262,146.045,6.6852,0.399414,0.4,1,-41,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-12,,-46,-11,,-45,-13
671,-581,-0.881718,152.772,-0.301696,0.679282,0.400177,0.4,0,-0.181705,150.389,0.00528648,-0.146448,150.389,3.49E-07,146.049,6.723,0.399872,0.4,1,-41,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-12,,-46,-11,,-44,-12
672,-583,-0.884697,152.811,-0.299087,1.64816,0.399872,0.4,0,-0.178727,150.405,-0.00610076,-0.518849,150.405,3.47E-07,146.068,6.74354,0.399643,0.4,1,-41,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-12,,-46,-11,,-45,-12
673,-579,-0.890655,152.784,-0.297291,2.22746,0.399719,0.4,3,-0.178727,150.422,0.0108875,-0.443372,150.41,0.0117962,146.077,6.70721,0.399567,0.4,1,-41,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-13,,-45,-10,,-45,-12
674,-575,-0.893633,152.752,-0.336275,1.5453,0.399643,0.4,3,-0.178727,150.412,0.0349659,-0.026244,150.4,0.0117961,146.081,6.67031,0.399719,0.4,1,-41,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-12,,-45,-10,,-45,-12
675,-573,-0.896612,152.728,-0.361587,0.0711507,0.399719,0.4,-1,-0.181705,150.39,0.0154715,-0.0174157,150.394,-0.00393214,146.077,6.65112,0.399796,0.4,1,-41,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-13,,-45,-10,,-45,-12
676,-571,-0.90257,152.73,-0.3743,-1.08266,0.399414,0.4,-6,-0.181705,150.371,-0.0367496,-0.495795,150.394,-0.023599,146.095,6.63428,0.399796,0.4,1,-41,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-12,,-45,-10,,-45,-11
677,-567,-0.899591,152.682,-0.358164,-1.72746,0.399567,0.4,-5,-0.181705,150.38,-0.0683901,-0.901501,150.4,-0.0196651,146.086,6.5958,0.399719,0.4,1,-41,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-12,,-45,-10,,-44,-11
678,-562,-0.896612,152.655,-0.23465,-2.33889,0.399261,0.4,4,-0.181705,150.389,-0.0629982,-0.774644,150.373,0.0157271,146.104,6.55066,0.400101,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-13,,-45,-10,,-44,-11
679,-556,-0.896612,152.614,-0.0604515,-2.91911,0.399033,0.4,14,-0.178727,150.455,-0.0236985,0.109613,150.4,0.0550245,146.118,6.49545,0.399719,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-13,,-45,-10,,-44,-11
680,-550,-0.881718,152.547,0.147311,-3.55666,0.399185,0.4,15,-0.181705,150.464,0.0191448,1.45571,150.405,0.0589528,146.109,6.4377,0.399643,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-13,,-45,-10,,-44,-11
681,-545,-0.872782,152.525,0.452686,-4.18441,0.398804,0.4,8,-0.181705,150.437,0.011889,2.00353,150.405,0.0314499,146.132,6.39255,0.399643,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-13,,-45,-10,,-44,-11
682,-538,-0.857888,152.478,0.776407,-4.37333,0.398499,0.4,1,-0.178727,150.42,0.0057558,1.26859,150.416,0.0039326,146.15,6.3277,0.39949,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-13,,-45,-10,,-43,-11
683,-530,-0.834058,152.401,1.1206,-4.55943,0.398499,0.4,-3,-0.181705,150.399,0.0216631,0.0709014,150.41,-0.0117982,146.15,6.25112,0.399567,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-13,,-45,-10,,-43,-11
684,-522,-0.822143,152.35,1.46028,-5.09375,0.398117,0.4,-3,-0.184684,150.399,-0.0176161,-0.838599,150.41,-0.0117982,146.173,6.17649,0.399567,0.4,1,-39,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-13,,-45,-10,,-43,-12
685,-515,-0.80427,152.287,1.64643,-5.56836,0.398041,0.4,0,-0.184684,150.4,-0.0890713,-1.1222,150.4,3.47E-07,146.178,6.10933,0.399719,0.4,1,-39,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-13,,-45,-10,,-42,-12
686,-509,-0.807249,152.219,1.57898,-5.90718,0.398193,0.4,2,-0.181705,150.408,-0.0945423,-0.869321,150.4,0.00786447,146.169,6.05024,0.399719,0.4,1,-39,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-13,,-45,-10,,-42,-12
687,-501,-0.816185,152.166,1.14514,-6.14296,0.397812,0.4,0,-0.184684,150.389,-0.0512933,-0.542336,150.389,3.49E-07,146.192,5.97462,0.399872,0.4,1,-39,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-13,,-45,-10,,-42,-12
688,-492,-0.8281,152.068,0.437242,-6.40647,0.397964,0.4,-1,-0.184684,150.39,-0.0395737,-0.448064,150.394,-0.00393214,146.182,5.88564,0.399796,0.4,1,-39,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-13,,-45,-10,,-41,-12
689,-485,-0.842994,152.009,-0.292807,-6.852,0.397812,0.4,-1,-0.184684,150.385,-0.0440393,-0.429767,150.389,-0.00393213,146.192,5.8177,0.399872,0.4,1,-39,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-45,-10,,-41,-12
690,-479,-0.848952,151.955,-0.835153,-6.99909,0.397736,0.4,-2,-0.184684,150.37,-0.034,-0.467162,150.378,-0.00786483,146.196,5.75891,0.400024,0.4,1,-39,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-45,-10,,-41,-12
691,-474,-0.869803,151.885,-1.15339,-6.76072,0.398041,0.4,-2,-0.184684,150.376,-0.0206818,-0.553608,150.384,-0.00786486,146.178,5.7076,0.399948,0.4,1,-38,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-45,-10,,-41,-12
692,-468,-0.890655,151.826,-1.43286,-6.5357,0.398041,0.4,-1,-0.184684,150.374,-0.0096036,-0.476164,150.378,-0.00393209,146.178,5.64797,0.400024,0.4,1,-38,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-45,-10,,-41,-12
693,-461,-0.908527,151.741,-1.7013,-6.51715,0.39827,0.4,4,-0.178727,150.394,0.0375872,-0.166922,150.378,0.0157272,146.164,5.57679,0.400024,0.4,1,-38,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-45,-10,,-40,-12
694,-456,-0.914485,151.696,-1.7732,-6.59502,0.398193,0.4,8,-0.184684,150.415,0.0869841,0.401889,150.384,0.0314494,146.169,5.52716,0.399948,0.4,1,-38,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-45,-10,,-40,-12
695,-455,-0.923421,151.676,-1.58446,-6.15791,0.398346,0.4,10,-0.184684,150.439,0.0439407,1.10414,150.4,0.0393092,146.159,5.51625,0.399719,0.4,1,-38,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-46,-11,,-40,-12
696,-458,-0.932357,151.706,-1.29897,-4.68574,0.398346,0.4,8,-0.181705,150.426,-0.00566571,1.4702,150.394,0.0314496,146.159,5.54633,0.399796,0.4,1,-38,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-46,-11,,-40,-12
697,-461,-0.941294,151.736,-1.07061,-2.34285,0.398346,0.4,2,-0.187663,150.402,-0.0245507,1.04941,150.394,0.00786444,146.159,5.57635,0.399796,0.4,1,-38,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-46,-11,,-40,-12
698,-463,-0.947251,151.751,-0.907416,-0.0381761,0.398422,0.4,-5,-0.187663,150.375,-0.0856352,0.00237776,150.394,-0.0196651,146.155,5.59589,0.399796,0.4,1,-38,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-46,-11,,-40,-13
699,-462,-0.95023,151.741,-0.755204,1.25874,0.398422,0.4,-7,-0.187663,150.367,-0.127708,-1.0114,150.394,-0.0275333,146.155,5.5859,0.399796,0.4,1,-38,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-46,-11,,-40,-13
700,-460,-0.956188,151.716,-0.608613,1.25284,0.398499,0.4,-3,-0.187663,150.383,-0.110617,-1.34208,150.394,-0.011798,146.15,5.56547,0.399796,0.4,1,-38,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-46,-11,,-40,-13
701,-460,-0.959166,151.731,-0.503767,0.610423,0.39827,0.4,1,-0.187663,150.393,-0.0737149,-0.888819,150.389,0.00393253,146.164,5.56679,0.399872,0.4,1,-39,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-41,-13
702,-467,-0.965124,151.771,-0.44427,0.48027,0.398727,0.4,4,-0.184684,150.394,-0.0186557,-0.210414,150.378,0.0157272,146.136,5.63401,0.400024,0.4,1,-38,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-41,-13
703,-474,-0.971082,151.85,-0.439615,1.46541,0.398575,0.4,4,-0.187663,150.394,0.0289295,0.21008,150.378,0.0157272,146.146,5.70447,0.400024,0.4,1,-39,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-41,-13
704,-473,-0.977039,151.84,-0.479148,2.74782,0.398575,0.4,2,-0.187663,150.402,0.0206039,0.389368,150.394,0.00786444,146.146,5.69455,0.399796,0.4,1,-38,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-41,-14
705,-466,-0.982997,151.761,-0.526282,2.40366,0.398727,0.4,5,-0.187663,150.419,-0.00844167,0.583991,150.4,0.0196585,146.136,5.62405,0.399719,0.4,1,-38,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-41,-14
706,-461,-0.988954,151.701,-0.563643,0.0749335,0.39888,0.4,12,-0.187663,150.431,-0.018154,0.868868,150.384,0.0471668,146.127,5.57326,0.399948,0.4,1,-39,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-41,-14
